record_id,sentence_text,country_source,source_role,source_line,source_document_id,source_sentence_id,source_split,derived_split,annotator1_raw,annotator2_raw,reconciliation_raw,recorded_label,label_path
test-1858,"I kada tu sliku preslikamo na ovo što se dogodilo proteklih tjedan dana jedinicama lokalne samouprave onda si mi u Hrvatskoj moramo postaviti jedno veliko, veliko pitanje odgovornosti oko donošenja određenih zakona.",HR,test_file,1858,95143,1858,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1859,"Mislim da je od svih ovih tema ovdje jedino taj referendum o ukidanju Ustavnog zakona ili nepoštivanju Ustavnog zakona, da je to nažalost jedna odluka sa mirisom predizborne kampanje.",HR,test_file,1859,95621,1859,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1861,"Kod nas je 1,29, a za usporedbu recimo u Njemačkoj je 3,91 naprema 1; u Italiji 3,17 naprema 1. To je činjenica i to stoji.",HR,test_file,1861,60283,1861,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1863,"Dakle, kolika je to ušteda i sredstava i državnihj novaca i samoga truda a u konačnici daje bolje rezultate tu se ne bih ponavljala tu je detaljno o tome govorio glavni državni odvjetnik.",HR,test_file,1863,23202,1863,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1864,Noćas smo radili prvu preliminarnu analizu jer su sve države notificirale Europsku komisiju o tome što rade.,HR,test_file,1864,193566,1864,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1865,"Da Vlada pogriješi, dogodi se da Vlada pogriješi i da sad treba odlukama Parlamenta pokriti takvu pogrešku Vlade.",HR,test_file,1865,74571,1865,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1866,"Sad će to provoditi županija, tj. politika će odlučivati o kadrovima, tj. kadroviranju a znamo kad politika odlučuje da prije svega gura svoje kadrove.",HR,test_file,1866,151148,1866,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1867,Interesantno uvijek čujete šta ja kažem tamo u zadnjem redu.,HR,test_file,1867,86982,1867,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1869,"Poštovana pomoćnice ministra, ja nisam zadovoljna sa vašim obrazloženjem.",HR,test_file,1869,60752,1869,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1871,Drugo što ste govorili to je da treba urediti registar državne imovine i to odredbom članka 25.,HR,test_file,1871,30734,1871,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1872,"Našli su razne načine, samo da iscrpe i opljačkaju ove građane.",HR,test_file,1872,75306,1872,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1873,"Zato upravo uvodimo, širimo mogućnost rada za opće dobro.",HR,test_file,1873,28621,1873,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1874,"Uvodi se propisani proces izvještavanja i procedura kod svih aktera u nadzoru, konkretno ribarske inspekcije, obalne straže i pomorske policije što osigurava učinkovit i efikasan sustav kontrole.",HR,test_file,1874,50946,1874,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1875,Općinski sud u Rovinju postoji od 1811. godine i Prvi je zemaljski sud u Istri.,HR,test_file,1875,87878,1875,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1876,"Prema tome, činjenice na stol, idemo razgovarati dokle ste došli u borbu protiv korupcije, u borbu za gospodarski oporavak i završetak pregovora.",HR,test_file,1876,57823,1876,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1878,"Ja vam to s terena govorim koji obilazim, bio sam i neki dan u Ravnim kotarima, puna im je kapa gledat vas.",HR,test_file,1878,75204,1878,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1880,"Radnik tuži poslodavca zbog neisplate plaće ili ne primanje potvrde o neisplaćenoj plaći i obračunu plaće, teret dokazivanja je na radniku ne na poslodavcu.",HR,test_file,1880,83537,1880,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1883,"Poštovani kolega Vukšiću, rasprava o sigurnosti jel tako pripadnika Oružanih snaga ne može biti ni demagogija ni populizam.",HR,test_file,1883,94907,1883,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1884,Naravno da je analiza gospodarskih podataka bez obzira što se oni temelje na brojkama i na postocima je daleko od toga da je jednoznačna i da je plošna i da nema jako puno dimenzija.,HR,test_file,1884,79881,1884,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1885,"Da ili ne, nema skrivanja, kao što je bilo u situaciji u raspravi oko istospolnih parova.",HR,test_file,1885,109037,1885,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1886,A ja ću vam sada nabrojiti dva zakona koji ovaj zakon derogira.,HR,test_file,1886,95763,1886,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1889,"Ta područja su vezano uz to, ne možemo reći da svako ministarstvo radi za sebe, svako ministarstvo je sastavni dio Vlade.",HR,test_file,1889,36711,1889,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1890,Sve je prepuno formulacija kao što je citiram iz standarda za osnovno školstvo.,HR,test_file,1890,7318,1890,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1891,"I vi ste to činili kao predsjednica Vlade zajedno sa svojim suradnicima i ministrom pravosuđa, kao što i današnja Vlada to čini.",HR,test_file,1891,79358,1891,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1893,Hrvatski građani su to normalno potrošili i to se vidi kroz neke sljedeće stavke na prihodovnoj strani proračuna.,HR,test_file,1893,105829,1893,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1894,"Uz to imamo još i pokoju drugu izmjenu, neke od njih bolje, neke još i pokoju drugu izmjenu.",HR,test_file,1894,74428,1894,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1897,"Hvala vam lijepo gospođo potpredsjednice Hrvatskoga sabora, uvažena kolegice.",HR,test_file,1897,82563,1897,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1898,A sve koje zakona što je bilo na toj javnoj raspravi na web stranici Ministarstva socijalne politike i mladih nalazi se kompletna rasprava.,HR,test_file,1898,115038,1898,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1900,"Tko je osnovao to povjerenstvo, temeljem kojeg zakona ili akta ostaje nepoznanica.",HR,test_file,1900,61769,1900,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1902,"Pa ja tvrdim, samo hrvatske banke, nitko drugi.",HR,test_file,1902,29104,1902,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1906,"Ja si postavljam pitanje, gdje je tu država, tko to kontrolira.",HR,test_file,1906,50663,1906,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1907,"Da li mislite da bi to bilo dobro za hrvatsku ekonomiju, za naš financijski sustav.",HR,test_file,1907,53342,1907,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1909,"Dakle olako se dopustilo da se Hrvatska demografski slama, slama, slama, da bi sada možda bili na granici od 4 milijuna stanovnika.",HR,test_file,1909,104059,1909,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1910,Zatim mislim da je člankom 134. je propisano dvije godine postotak oštećenja organizma za reviziju dvije godine.,HR,test_file,1910,26380,1910,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1911,SDP je vodeća stranka na vlasti i spominjala se i razmatrala se mogućnost da se Državni inspektorat ojača na način da se postepeno sve inspekcijske službe prebace u državni inspektorat.,HR,test_file,1911,65326,1911,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1912,Mi iz drugih stranaka s velikom pozornošću i zanimanjem pratimo kako vi te trke vodite.,HR,test_file,1912,53544,1912,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1914,"Da, pred svjedocima. …/Upadica sa strane, ne čuje se./…",HR,test_file,1914,106403,1914,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1915,A zašto se onda ne radi već sada na tome da to bude dosljedno?,HR,test_file,1915,109319,1915,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1918,"U Velikoj Britaniji procjenjuje se da je potkraj, dakle ovog drugog tisućljeća godišnje umiralo i do 400 ljudi zbog posljedica šteta nanesenih liječenjem.",HR,test_file,1918,66780,1918,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1919,Pa je evo načinilo novi prijedlog koji je nažalost još lošiji.,HR,test_file,1919,33470,1919,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1921,"Pa tako konkretno za taj nesretni Brodosplit, došlo je do ogromnog rasipanja radnika.",HR,test_file,1921,130987,1921,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1922,"I čak i uporabnu dozvolu bi trebali imati, krše zakon.",HR,test_file,1922,137180,1922,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1923,"Međutim, mislim da to više ovisi o organiziranosti i osposobljenosti i broju naših inspekcijskih službi nego što to ima veze sa samim deklarativnim zakonskim rješenjem.",HR,test_file,1923,12411,1923,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1924,"Ali dok nas ne opali po glavi i one koji sada misle da je to dobro, mislim da se neće bitnije promijeniti.",HR,test_file,1924,96535,1924,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1926,"Da ste vidjeli ovo što smo mi vidjeli i noćas gledali mjere drugih zemalja, onda bi ih možda gledali malo drukčijom optikom.",HR,test_file,1926,192585,1926,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1938,"Ako je to točno onda se postavlja pitanje, i time obrazlažem ispravak netočnoga navoda.",HR,test_file,1938,52495,1938,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1939,Koji je onda razlog da HT ne plaća pravo služnosti lokalnoj samoupravi?,HR,test_file,1939,44675,1939,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1945,"Gospođe i gospodo zastupnici, nastavljamo sa sjednicom i raspravom o Konačnom prijedlogu Zakona o humanitarnom razminiranju i Zakona o posebnim pravima iz mirovinskog osiguranja zaposlenika na poslovima razminiranja.",HR,test_file,1945,53157,1945,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1946,"I jeste pitanje kredib8lnosti našega pravosuđa i jeste pitanje opće sigurnosti ljudi, sad više ne onih koji su ove ili one nacionalnosti, nego svih koji žive na tom području.",HR,test_file,1946,23212,1946,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1948,"Ovim Prijedlogom mjera nije pogođena, siromašni Hrvati od svojih skomnih primanja teško mogu plaćati kazne europskih iznosa.",HR,test_file,1948,17851,1948,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1953,"Da u toj energetici nema novca, da se tu ne dijeli kažem određene premije koje bi bile, onda ne bismo ovoga imali.",HR,test_file,1953,44987,1953,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1957,Ja sam te povlaštene informacije doznao i dobio na terenu na licu mjesta kada je HDZ donosio prvi puta Zakon dakle o legalizaciji nezakonito izgrađenih građevina.,HR,test_file,1957,61477,1957,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1958,To da se proglašava u biti podužnicom Europske banke to doista ne može nikako se prihvatiti.,HR,test_file,1958,23289,1958,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1960,"Također se propisuje da ukoliko ispitani uzorci ne odgovaraju propisanom sastavu i slično, inspektor posljednjim zaključkom utvrđuje iznos tih troškova i kome se trebaju platiti i u kojem roku.",HR,test_file,1960,15874,1960,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1961,"I konačno ovim Prijedlogom zakona određena i obveza povjerenstva da svaka tri mjeseca izvješćuje Vladu Republike Hrvatske o svom radu, a glede uništenja opojne droge.",HR,test_file,1961,22213,1961,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1963,"Informacije o podnesenim zahtjevima, predstavkama, peticijama, prijedlozima kao i drugim aktivnostima koje su korisnici preuzeli prema tijelu javne vlasti.",HR,test_file,1963,8324,1963,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1964,Ono što je u ruralnim područjima karakteristično da žene često niti nemaju informaciju o tim mjerama ili nemaju dovoljno informacija.,HR,test_file,1964,146064,1964,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1966,"Ali nije, pogledajte ako vi date nekome nekakvu neodređenu ovlast onda ne možete reći … nego naprosto pročitajte si pa ćete vidjet da to nije tako.",HR,test_file,1966,57950,1966,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1969,"Naime, u originalnom tekstu prilog 1. ima koliko sam vidio 3 stranice.",HR,test_file,1969,33544,1969,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1974,"Dakle, nova agencija trebala bi osigurati bolji nadzor sustava upravljanja sigurnošću željezničkog prometa i učinkovitu regulaciju te omogućiti jednak i nediskriminirajući pristup svim sudionicima na tržištu željezničkih usluga.",HR,test_file,1974,17351,1974,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1975,To je dobro i u kontekstu prijašnjeg zakona o kojima smo također raspravljali i dobro je da se koncentrira jedna takva materija upravo na jednom mjestu.,HR,test_file,1975,94086,1975,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-1976,"Daje mišljenje Vladi RH o nacrtu prijedloga nacionalnog programa sporta, daje mišljenje o prioritetnim projektima, elaboratima i studijama koje će se financirati u sustavu javnih potreba u sportu.",HR,test_file,1976,127523,1976,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1977,"To vam je kao kanal Dunav-Sava, ako se vi odnosite kao što se HDZ-ova vlast bila odnosila prema kanalu Dunav-Sava, obećavali ga svake četiri godine, a nikad ga nisu niti završili.",HR,test_file,1977,22738,1977,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1979,"Stoga ovaj ne postoji iskustvo, dakle ne postoji recentno iskustvo koji bi se mogli, mogli osloniti.",HR,test_file,1979,193842,1979,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1980,Ali i HERA mora preuzeti ja bih rekao svoje poslove i u tim politikama dati svoj doprinos kroz stručne analize.,HR,test_file,1980,66349,1980,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-1981,"A najuspješnija mjera je 10 tisuća mladih, školovanih i pametnih ljudi koji svoju budućnost vide odlaskom u inozemstvo.",HR,test_file,1981,19881,1981,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-1982,"Imate političku snagu, imate veličinu, možda ćete i uspjeti zapravo u tome no mislim da ćete ostati usamljeni u hrvatskoj politici.",HR,test_file,1982,90727,1982,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
